model,experiment,season,n_matches,correct_3,a3_in_top2,a3_in_top3,exact_321,unordered_top3,top3_ev_precision,log_loss_p3,brier_p3,ev_mae,ece_p3,n_player_rows,n_players,season_mae,season_rmse,season_bias,spearman,rank_mae_top30,winner_pred_rank,winner_correct,top3_hit,top3_n,top5_hit,top5_n,top10_hit,top10_n
Stats-only ML (C-ML),C_stats_only_xgb_rank,2017,181,0.6187845303867403,0.8121546961325967,0.8784530386740331,0.1270718232044199,0.22099447513812154,0.697974217311234,1.1323948774134125,0.01194781488848557,0.10978887641827885,0.003674963960377706,7964,551,0.8500510893822136,1.6240861709068741,-0.0027635078645949075,0.7932336487827761,9.378378378378379,1,True,1.0,3,0.6,5,0.6,10
Stats-only ML (C-ML),C_stats_only_xgb_rank,2018,184,0.5108695652173914,0.7554347826086957,0.875,0.09239130434782608,0.2608695652173913,0.6829710144927537,1.3888589904486703,0.01417804610521467,0.11512064261534319,0.004099489261921474,8096,552,0.9247171461539534,1.811609919486047,-0.007008972359530561,0.8030919672357086,13.058823529411764,1,True,0.3333333333333333,3,0.2,5,0.45454545454545453,11
Stats-only ML (C-ML),C_stats_only_xgb_rank,2019,184,0.6304347826086957,0.8043478260869565,0.8858695652173914,0.11413043478260869,0.2608695652173913,0.6992753623188406,1.184937292303138,0.01207553558210859,0.1094462922298584,0.003820895046976316,8096,552,0.89806539914102,1.745584109931236,-0.006422081993390559,0.7766817902803816,10.35483870967742,5,False,0.5,4,0.6,5,0.6,10
Stats-only ML (C-ML),C_stats_only_xgb_rank,2020,125,0.568,0.752,0.872,0.104,0.224,0.6560000000000001,1.3591770193461739,0.01370652441189476,0.12193659526407627,0.004860931493177731,5500,522,0.7741892538936842,1.4193924205252582,0.006567966720749631,0.7802029768639122,14.5,1,True,0.75,4,0.75,8,0.8,10
Stats-only ML (C-ML),C_stats_only_xgb_rank,2021,180,0.6777777777777778,0.85,0.9222222222222223,0.12777777777777777,0.2833333333333333,0.7129629629629629,1.0969714962000132,0.010296996141676422,0.10938724823074336,0.008827161498191774,8280,569,0.8225308899677983,1.6381096456787656,-0.0032165473424658744,0.7809500229492214,6.193548387096774,1,True,0.6666666666666666,3,0.6666666666666666,6,0.8,10
Stats-only ML (C-ML),C_stats_only_xgb_rank,2022,183,0.6010928961748634,0.819672131147541,0.8852459016393442,0.12021857923497267,0.24043715846994534,0.6958105646630237,1.1181354124981238,0.011265953407720077,0.10173775632033882,0.004281288456208936,8418,573,0.7548347342030797,1.4747859697539993,-0.0006530490058909229,0.8081757081113755,13.117647058823529,4,False,0.3333333333333333,3,0.8,5,0.8,10
Stats-only ML (C-ML),C_stats_only_xgb_rank,2023,181,0.4972375690607735,0.6850828729281768,0.8066298342541437,0.06629834254143646,0.22099447513812154,0.6224677716390423,1.5353049289161511,0.013486811296891976,0.11769305104332639,0.003342034755689934,8326,573,0.9890750281035786,1.9804651152956254,0.002406438307967237,0.7540509721290442,9.766666666666667,7,False,0.3333333333333333,3,0.6,5,0.7,10
Stats-only ML (C-ML),C_stats_only_xgb_rank,2024,190,0.5263157894736842,0.7157894736842105,0.8315789473684211,0.06315789473684211,0.21052631578947367,0.6561403508771931,1.4749482060651973,0.013566513436078367,0.12796640580055757,0.005559382907704162,8740,564,1.0673647856221085,2.1128018205767956,-0.006818753419962343,0.7559757660695287,7.352941176470588,3,False,0.6666666666666666,3,0.4,5,0.8,10
Stats-only ML (C-ML),C_stats_only_xgb_rank,2025,193,0.5544041450777202,0.7564766839378239,0.8860103626943006,0.046632124352331605,0.18652849740932642,0.6563039723661486,1.3499030520508806,0.012853166119565948,0.12114622488208349,0.005049097235367172,8878,559,1.004539276448347,2.0114865102355663,-0.010577071886764421,0.7591932897711328,7.1,8,False,0.6666666666666666,3,0.4,5,0.7,10
Stats-only ML (C-ML),C_stats_only_xgb_rank,2026,191,0.6963350785340314,0.8638743455497382,0.9162303664921466,0.14659685863874344,0.32460732984293195,0.7382198952879583,0.9956892431510481,0.009911453848967359,0.1007903608046913,0.008134747143014012,8786,569,0.8830247516065195,1.71644837306075,-0.007038296330759887,0.7637905464724423,5.161290322580645,1,True,0.6666666666666666,3,0.8571428571428571,7,0.8,10
Baseline (Phase 4 PL),baseline_phase4_pl_legacy,2012,183,0.5683060109289617,0.8032786885245902,0.8688524590163934,0.1092896174863388,0.23497267759562843,0.6630236794171219,1.2901090429543323,0.014928372746913852,0.1472506757113878,0.007684159242142816,7008,544,0.9240142755625471,1.6816989633480461,0.02757352941177158,0.785970730793143,14.485714285714286,1,True,0.6666666666666666,3,0.6666666666666666,6,0.8,10
Baseline (Phase 4 PL),baseline_phase4_pl_legacy,2013,174,0.5919540229885057,0.7701149425287356,0.8735632183908046,0.06896551724137931,0.21264367816091953,0.6704980842911877,1.3842119438927465,0.015229797723030765,0.14708843517676473,0.008666489496742792,6744,571,0.9023426034279447,1.6116733568703814,0.042031523642732216,0.7877861516198351,10.0625,2,False,0.75,4,0.6,5,0.7,10
Baseline (Phase 4 PL),baseline_phase4_pl_legacy,2014,183,0.6065573770491803,0.819672131147541,0.8961748633879781,0.09289617486338798,0.26229508196721313,0.697632058287796,1.2190718431288614,0.014129176020195148,0.13221273826753727,0.008256395163591572,7240,558,0.8339564752873538,1.4752469856633894,0.01612903225806423,0.7902478786788765,11.575757575757576,5,False,0.3333333333333333,3,0.6,5,0.6,10
Baseline (Phase 4 PL),baseline_phase4_pl_legacy,2015,178,0.5955056179775281,0.7584269662921348,0.8651685393258427,0.0898876404494382,0.21348314606741572,0.6835205992509362,1.2679293400716962,0.014333544908358193,0.13599302930400686,0.007215124470399192,6953,557,0.8082526125822016,1.476839912071719,0.03770197486535011,0.7875334912820652,10.966666666666667,1,True,0.75,4,0.8,5,0.7692307692307693,13
Baseline (Phase 4 PL),baseline_phase4_pl_legacy,2016,179,0.5698324022346368,0.776536312849162,0.88268156424581,0.07262569832402235,0.22905027932960895,0.6927374301675978,1.2564506791830234,0.014286171989053499,0.13320817758414974,0.006192331219082654,7061,560,0.8492344829031572,1.6667514488722228,0.023214285714286197,0.7812051944446617,10.21875,1,True,0.6666666666666666,3,0.42857142857142855,7,0.5454545454545454,11
Baseline (Phase 4 PL),baseline_phase4_pl_legacy,2017,181,0.6574585635359116,0.8453038674033149,0.9281767955801105,0.10497237569060773,0.23204419889502761,0.6850828729281767,1.1366333141284017,0.012975808474754878,0.13280859056950464,0.007386216097249522,7177,551,0.8427417589699685,1.5494956371581434,0.021778584392014196,0.7908213992644749,8.78125,2,False,1.0,3,0.8,5,0.6,10
Baseline (Phase 4 PL),baseline_phase4_pl_legacy,2018,184,0.5163043478260869,0.7771739130434783,0.8532608695652174,0.11413043478260869,0.2826086956521739,0.6865942028985507,1.4505359780456606,0.016743054174278137,0.14283155893856128,0.004966536814399583,7105,552,0.972307212782141,1.915782701837277,0.019927536231884507,0.7905203285945112,14.548387096774194,1,True,0.3333333333333333,3,0.3333333333333333,6,0.5,10
Baseline (Phase 4 PL),baseline_phase4_pl_legacy,2019,184,0.6304347826086957,0.8260869565217391,0.875,0.08152173913043478,0.20108695652173914,0.6847826086956522,1.201832359015026,0.013133612045710364,0.12888237687080153,0.006066505776311889,7304,552,0.8778144552255515,1.5870259320253457,0.01449275362318848,0.7742499450651181,10.685714285714285,4,False,0.6666666666666666,3,0.6666666666666666,6,0.8,10
Baseline (Phase 4 PL),baseline_phase4_pl_legacy,2020,125,0.528,0.744,0.872,0.072,0.216,0.6533333333333332,1.4015983012121938,0.015843382330577596,0.1547197204800103,0.007042738149554335,4832,522,0.7744633416639916,1.3467717224928364,0.04597701149425293,0.7631002335767745,10.941176470588236,1,True,0.6666666666666666,3,0.8,5,0.7692307692307693,13
Baseline (Phase 4 PL),baseline_phase4_pl_legacy,2021,180,0.6444444444444445,0.8777777777777778,0.9111111111111111,0.13333333333333333,0.2722222222222222,0.712962962962963,1.0884968866937945,0.011989114045221646,0.1289770698344765,0.00936042280602344,7200,569,0.8119873004994441,1.572563687841033,0.017574692442882307,0.7696692877198389,6.90625,1,True,0.5,4,0.8333333333333334,6,0.8,10
Baseline (Phase 4 PL),baseline_phase4_pl_legacy,2022,183,0.6010928961748634,0.819672131147541,0.8961748633879781,0.08196721311475409,0.21311475409836064,0.6848816029143898,1.2178102643395987,0.013262606465524057,0.12899604351534574,0.007394993390898063,7494,573,0.861498196091046,1.6216411168440807,0.022687609075043826,0.7908251434500981,14.580645161290322,5,False,0.6666666666666666,3,0.8,5,0.7,10
Baseline (Phase 4 PL),baseline_phase4_pl_legacy,2023,181,0.4861878453038674,0.7016574585635359,0.7845303867403315,0.04419889502762431,0.17679558011049723,0.5985267034990792,1.5036408158677788,0.014786560446823228,0.1413384409380172,0.002631546083268126,7631,573,1.0397019639368603,2.0122338769488577,0.05061082024432816,0.7306358374777836,10.030303030303031,3,False,0.75,4,0.8,5,0.7,10
Baseline (Phase 4 PL),baseline_phase4_pl_legacy,2024,190,0.48947368421052634,0.6947368421052632,0.8526315789473684,0.06315789473684211,0.21052631578947367,0.6333333333333333,1.4836664275410332,0.015393473466733898,0.14036955475113405,0.0035033603395386607,7890,564,1.0758994880760893,2.1158375924442847,0.03900709219858164,0.7326491921710991,8.848484848484848,2,False,0.6666666666666666,3,0.4,5,0.75,12
Baseline (Phase 4 PL),baseline_phase4_pl_legacy,2025,193,0.5440414507772021,0.7616580310880829,0.8704663212435233,0.03626943005181347,0.15544041450777202,0.6303972366148533,1.3822645621505194,0.01469324302210477,0.13883851508466913,0.004257542875440027,7916,559,0.9996706720212152,2.040496314004278,0.03398926654740607,0.7437587972699156,8.6,10,False,0.5,4,0.6666666666666666,6,0.6,10
Baseline (Phase 4 PL),baseline_phase4_pl_legacy,2026,191,0.7120418848167539,0.8743455497382199,0.9528795811518325,0.17801047120418848,0.3769633507853403,0.7643979057591623,0.9664945448563723,0.011066523616255736,0.1149150351201961,0.007878347154812757,7736,569,0.8386336508794507,1.5417833103227023,0.03866432337434135,0.7476323913285778,5.333333333333333,1,True,0.6666666666666666,3,0.8333333333333334,6,0.9,10
