market_type,market_name,selection,player,team,opponent_or_pair,line,odds,implied_probability,model_probability,probability_edge_pp,expected_value,model_disagreement,structural_break_sensitivity,simulation_uncertainty,confidence_tier,audit_status,audit_notes,quality_label,source_url,timestamp
TEAM_TOP_POLLER,Geelong Cats Most Votes - Without B.Smith/M.Holmes,Gryan Miers,Gryan Miers,Geelong Cats,,,151.0,0.006622516556291391,0.0,-0.6622516556291391,-1.0,0.1013263393437963,0.0870548865185243,3.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-teams/geelong-cats-most-votes-without-b-smith-m-holmes-10819442,2026-09-17T04:16:34.686425+00:00
TEAM_TOP_POLLER,Geelong Cats Most Votes - Without B.Smith/M.Holmes,James Worpel,James Worpel,Geelong Cats,,,151.0,0.006622516556291391,0.0,-0.6622516556291391,-1.0,0.1400316238478856,0.0642321653617173,4.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-teams/geelong-cats-most-votes-without-b-smith-m-holmes-10819442,2026-09-17T04:16:34.686425+00:00
TEAM_TOP_POLLER,Geelong Cats Most Votes - Without B.Smith/M.Holmes,Oliver Henry,Oliver Henry,Geelong Cats,,,151.0,0.006622516556291391,0.0,-0.6622516556291391,-1.0,0.1461545887552642,0.1242401557227028,5.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-teams/geelong-cats-most-votes-without-b-smith-m-holmes-10819442,2026-09-17T04:16:34.686425+00:00
TEAM_TOP_POLLER,Geelong Cats Most Votes - Without B.Smith/M.Holmes,Tom Atkins,Tom Atkins,Geelong Cats,,,151.0,0.006622516556291391,0.0,-0.6622516556291391,-1.0,0.0921859690898128,0.0921859690898128,5.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-teams/geelong-cats-most-votes-without-b-smith-m-holmes-10819442,2026-09-17T04:16:34.686425+00:00
TEAM_TOP_POLLER,Geelong Cats Most Votes - Without B.Smith/M.Holmes,Tom Stewart,Tom Stewart,Geelong Cats,,,151.0,0.006622516556291391,0.0,-0.6622516556291391,-1.0,0.3445942525758503,0.2264280926350432,5.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-teams/geelong-cats-most-votes-without-b-smith-m-holmes-10819442,2026-09-17T04:16:34.686425+00:00
TRIFECTA,Brownlow Medal Trifecta,Nick Daicos/Marcus Bontempelli/Jai Newcombe,Nick Daicos,,Nick Daicos/Marcus Bontempelli/Jai Newcombe,,141.0,0.0070921985815602835,4e-05,-0.7052198581560284,-0.99436,0.9232905686771886,0.2331800353149589,12.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/brownlow-medal-trifecta-10861172,2026-09-17T04:16:34.686425+00:00
TRIFECTA,Brownlow Medal Trifecta,Nick Daicos/Marcus Bontempelli/Jordan Dawson,Nick Daicos,,Nick Daicos/Marcus Bontempelli/Jordan Dawson,,126.0,0.007936507936507936,7e-05,-0.7866507936507936,-0.99118,0.9232905686771886,0.2331800353149589,12.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/brownlow-medal-trifecta-10861172,2026-09-17T04:16:34.686425+00:00
QUINELLA,Brownlow Medal Quinella,Isaac Heeney/Nick Daicos,Isaac Heeney,,Isaac Heeney/Nick Daicos,,81.0,0.012345679012345678,0.00426,-0.8085679012345679,-0.6549400000000001,1.4572012731110888,1.360733830105417,13.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/brownlow-medal-quinella-10861170,2026-09-17T04:16:34.686425+00:00
QUINELLA,Brownlow Medal Quinella,Lachie Neale/Nick Daicos,Lachie Neale,,Lachie Neale/Nick Daicos,,81.0,0.012345679012345678,0.00417,-0.8175679012345678,-0.66223,0.639783272451762,0.4178617270819131,13.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/brownlow-medal-quinella-10861170,2026-09-17T04:16:34.686425+00:00
EXACTA,Brownlow Medal Exacta,Nick Daicos/Lachie Neale,Nick Daicos,,Nick Daicos/Lachie Neale,,81.0,0.012345679012345678,0.00417,-0.8175679012345678,-0.66223,0.9232905686771886,0.2331800353149589,12.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/brownlow-medal-exacta-10861171,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To Poll a Vote,Peter Wright,Peter Wright,,,1.0,2.12,0.4716981132075471,0.46344,-0.8258113207547102,-0.017507199999999945,0.1296086039296924,0.1209187619799473,4.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-a-vote-10868936,2026-09-17T04:16:34.686425+00:00
TEAM_TOP_POLLER,St Kilda Most Votes - Without N.Wanganeen-Milera,Darcy Wilson,Darcy Wilson,St Kilda,,,101.0,0.009900990099009901,0.0016011666666666668,-0.8299823432343234,-0.8382821666666667,0.9301009480505048,0.8992468979001389,8.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-teams/st-kilda-most-votes-without-n-wanganeen-milera-10819443,2026-09-17T04:16:34.686425+00:00
TOP_N,Top 3 Finish (Includes Ineligible),Kysaiah Pickett,Kysaiah Pickett,,,3.0,101.0,0.009900990099009901,0.00159,-0.8310990099009902,-0.83941,0.0813679360765249,0.0411218884956916,10.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/top-3-finish-includes-ineligible--10804244,2026-09-17T04:16:34.686425+00:00
TOP_N,Top 5 Finish (Includes Ineligible),Luke Jackson,Luke Jackson,,,5.0,101.0,0.009900990099009901,0.00149,-0.8410990099009901,-0.84951,1.907590918545143,1.3768516536469768,14.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/top-5-finish-includes-ineligible--10804245,2026-09-17T04:16:34.686425+00:00
GROUP_H2H,Brownlow Group - Group C,Charlie Curnow,Charlie Curnow,,Group C,,8.0,0.125,0.116519,-0.8481000000000003,-0.06784800000000002,1.0387589892435771,0.5821247913179057,8.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/brownlow-group-group-c-10915097,2026-09-17T04:16:34.686425+00:00
TOP_N,Top 5 Finish (Includes Ineligible),Max Holmes,Max Holmes,,,5.0,101.0,0.009900990099009901,0.00082,-0.9080990099009901,-0.91718,0.1554342434471518,0.1549760571933518,11.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/top-5-finish-includes-ineligible--10804245,2026-09-17T04:16:34.686425+00:00
WINNER,2026 AFL Brownlow Medal,Bailey Smith,Bailey Smith,,,,51.0,0.0196078431372549,0.01034,-0.9267843137254902,-0.47265999999999997,0.581983245516696,0.2682935583187955,15.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/2026-afl-brownlow-medal-9641792,2026-09-17T04:16:34.686425+00:00
TEAM_TOP_POLLER,Hawthorn Most Votes - Without J.Newcombe,Josh Ward,Josh Ward,Hawthorn,,,101.0,0.009900990099009901,0.0004016666666666667,-0.9499323432343234,-0.9594316666666667,0.1356845976329346,0.1356845976329346,10.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-teams/hawthorn-most-votes-without-j-newcombe-10819449,2026-09-17T04:16:34.686425+00:00
TOP_N,Top 5 Finish (Includes Ineligible),Harley Reid,Harley Reid,,,5.0,101.0,0.009900990099009901,8e-05,-0.9820990099009901,-0.99192,0.7026048480023626,0.3944029295423981,12.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/top-5-finish-includes-ineligible--10804245,2026-09-17T04:16:34.686425+00:00
WINNER,2026 AFL Brownlow Medal,Will Ashcroft,Will Ashcroft,,,,101.0,0.009900990099009901,0.0,-0.9900990099009901,-1.0,0.9646709709757744,0.6242991531514086,12.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/2026-afl-brownlow-medal-9641792,2026-09-17T04:16:34.686425+00:00
TEAM_TOP_POLLER,Geelong Cats Most Votes - Without B.Smith/M.Holmes,Shannon Neale,Shannon Neale,Geelong Cats,,,101.0,0.009900990099009901,0.0,-0.9900990099009901,-1.0,0.5889615627354328,0.0494608696387413,8.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-teams/geelong-cats-most-votes-without-b-smith-m-holmes-10819442,2026-09-17T04:16:34.686425+00:00
TEAM_TOP_POLLER,Geelong Cats Most Votes - Without B.Smith/M.Holmes,Tanner Bruhn,Tanner Bruhn,Geelong Cats,,,101.0,0.009900990099009901,0.0,-0.9900990099009901,-1.0,0.2534869967395541,0.0685942600408511,6.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-teams/geelong-cats-most-votes-without-b-smith-m-holmes-10819442,2026-09-17T04:16:34.686425+00:00
TEAM_TOP_POLLER,Western Bulldogs Most Votes - Without M.Bontempelli/E.Richards,Sam Darcy,Sam Darcy,Western Bulldogs,,,101.0,0.009900990099009901,0.0,-0.9900990099009901,-1.0,0.1757606470656512,0.1386808447821967,3.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-teams/western-bulldogs-most-votes-without-m-bontempelli-e-richards-10819445,2026-09-17T04:16:34.686425+00:00
TRIFECTA,Brownlow Medal Trifecta,Nick Daicos/Bailey Smith/Max Gawn,Nick Daicos,,Nick Daicos/Bailey Smith/Max Gawn,,56.0,0.017857142857142856,0.00791,-0.9947142857142856,-0.55704,0.9232905686771886,0.2331800353149589,12.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/brownlow-medal-trifecta-10861172,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To poll 25 or more votes,Kysaiah Pickett,Kysaiah Pickett,,,25.0,34.0,0.029411764705882353,0.01885,-1.0561764705882353,-0.3591000000000001,0.0813679360765249,0.0411218884956916,10.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-25-or-more-votes-10865487,2026-09-17T04:16:34.686425+00:00
TOP_N,Top 5 Finish (Includes Ineligible),Chad Warner,Chad Warner,,,5.0,67.0,0.014925373134328358,0.0042,-1.0725373134328358,-0.7186,0.9607790881852304,0.9607790881852304,13.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/top-5-finish-includes-ineligible--10804245,2026-09-17T04:16:34.686425+00:00
QUINELLA,Brownlow Medal Quinella,Jai Newcombe/Nick Daicos,Jai Newcombe,,Jai Newcombe/Nick Daicos,,81.0,0.012345679012345678,0.00018,-1.2165679012345678,-0.98542,0.1835185378956296,0.1057104600025269,14.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/brownlow-medal-quinella-10861170,2026-09-17T04:16:34.686425+00:00
EXACTA,Brownlow Medal Exacta,Nick Daicos/Jai Newcombe,Nick Daicos,,Nick Daicos/Jai Newcombe,,81.0,0.012345679012345678,0.00018,-1.2165679012345678,-0.98542,0.9232905686771886,0.2331800353149589,12.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/brownlow-medal-exacta-10861171,2026-09-17T04:16:34.686425+00:00
TEAM_TOP_POLLER,Hawthorn Most Votes - Without J.Newcombe,Jack Ginnivan,Jack Ginnivan,Hawthorn,,,81.0,0.012345679012345678,8.166666666666665e-05,-1.2264012345679012,-0.993385,0.3801706318233671,0.2213369748399558,9.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-teams/hawthorn-most-votes-without-j-newcombe-10819449,2026-09-17T04:16:34.686425+00:00
WINNER,2026 AFL Brownlow Medal,Patrick Cripps,Patrick Cripps,,,,81.0,0.012345679012345678,0.0,-1.2345679012345678,-1.0,1.421776536178978,0.1083166928301686,15.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/2026-afl-brownlow-medal-9641792,2026-09-17T04:16:34.686425+00:00
TEAM_TOP_POLLER,Collingwood Most Votes - Without N.Daicos,Dan Houston,Dan Houston,Collingwood,,,81.0,0.012345679012345678,0.0,-1.2345679012345678,-1.0,0.4857844237889182,0.3512145583809665,6.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-teams/collingwood-most-votes-without-n-daicos-10819433,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To Poll a Vote,Jack Darling,Jack Darling,,,1.0,1.42,0.7042253521126761,0.69117,-1.3055352112676166,-0.01853860000000007,0.189720123369425,0.189720123369425,5.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-a-vote-10868936,2026-09-17T04:16:34.686425+00:00
TOP_N,Top 20 Finish (Includes Ineligible),Max Holmes,Max Holmes,,,20.0,1.95,0.5128205128205129,0.49955,-1.3270512820512892,-0.025877499999999998,0.1554342434471518,0.1549760571933518,11.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/top-20-finish-includes-ineligible--10804257,2026-09-17T04:16:34.686425+00:00
TOP_N,Top 3 Finish (Includes Ineligible),Max Gawn,Max Gawn,,,3.0,34.0,0.029411764705882353,0.01501,-1.4401764705882352,-0.48966,3.6638325386388537,0.7559909067700943,15.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/top-3-finish-includes-ineligible--10804244,2026-09-17T04:16:34.686425+00:00
QUINELLA,Brownlow Medal Quinella,Jordan Dawson/Nick Daicos,Jordan Dawson,,Jordan Dawson/Nick Daicos,,67.0,0.014925373134328358,0.00048,-1.4445373134328359,-0.96784,0.6454235874816163,0.6454235874816163,12.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/brownlow-medal-quinella-10861170,2026-09-17T04:16:34.686425+00:00
EXACTA,Brownlow Medal Exacta,Nick Daicos/Jordan Dawson,Nick Daicos,,Nick Daicos/Jordan Dawson,,67.0,0.014925373134328358,0.00048,-1.4445373134328359,-0.96784,0.9232905686771886,0.2331800353149589,12.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/brownlow-medal-exacta-10861171,2026-09-17T04:16:34.686425+00:00
WINNER,2026 AFL Brownlow Medal,Marcus Bontempelli,Marcus Bontempelli,,,,67.0,0.014925373134328358,0.0,-1.4925373134328357,-1.0,1.5780527912117996,1.5780527912117996,13.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/2026-afl-brownlow-medal-9641792,2026-09-17T04:16:34.686425+00:00
TEAM_TOP_POLLER,Geelong Cats Most Votes - Without B.Smith/M.Holmes,Patrick Dangerfield,Patrick Dangerfield,Geelong Cats,,,67.0,0.014925373134328358,0.0,-1.4925373134328357,-1.0,0.1935187247778245,0.150915945592847,6.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-teams/geelong-cats-most-votes-without-b-smith-m-holmes-10819442,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To Poll a Vote,Cameron Zurhaar,Cameron Zurhaar,,,1.0,4.0,0.25,0.23487,-1.5130000000000003,-0.06052000000000002,0.182633555187046,0.1560266396078101,3.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-a-vote-10868936,2026-09-17T04:16:34.686425+00:00
TOP_N,Top 10 Finish (Includes Ineligible),Harley Reid,Harley Reid,,,10.0,51.0,0.0196078431372549,0.00383,-1.57778431372549,-0.80467,0.7026048480023626,0.3944029295423981,12.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/top-10-finish-includes-ineligible--10804256,2026-09-17T04:16:34.686425+00:00
QUINELLA,Brownlow Medal Quinella,Nick Daicos/Will Ashcroft,Nick Daicos,,Nick Daicos/Will Ashcroft,,41.0,0.024390243902439025,0.00777,-1.6620243902439027,-0.68143,0.9232905686771886,0.2331800353149589,12.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/brownlow-medal-quinella-10861170,2026-09-17T04:16:34.686425+00:00
EXACTA,Brownlow Medal Exacta,Nick Daicos/Will Ashcroft,Nick Daicos,,Nick Daicos/Will Ashcroft,,41.0,0.024390243902439025,0.00777,-1.6620243902439027,-0.68143,0.9232905686771886,0.2331800353149589,12.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/brownlow-medal-exacta-10861171,2026-09-17T04:16:34.686425+00:00
GROUP_H2H,Brownlow Group - Group C,Jye Amiss,Jye Amiss,,Group C,,10.0,0.1,0.08333783333333333,-1.6662166666666671,-0.16662166666666667,0.3694834811440213,0.332170785409696,10.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/brownlow-group-group-c-10915097,2026-09-17T04:16:34.686425+00:00
TRIFECTA,Brownlow Medal Trifecta,Nick Daicos/Bailey Smith/Jordan Dawson,Nick Daicos,,Nick Daicos/Bailey Smith/Jordan Dawson,,36.0,0.027777777777777776,0.01034,-1.7437777777777774,-0.62776,0.9232905686771886,0.2331800353149589,12.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/brownlow-medal-trifecta-10861172,2026-09-17T04:16:34.686425+00:00
TOP_N,Top 3 Finish (Includes Ineligible),Jordan Dawson,Jordan Dawson,,,3.0,26.0,0.038461538461538464,0.02068,-1.7781538461538464,-0.46231999999999995,0.6454235874816163,0.6454235874816163,12.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/top-3-finish-includes-ineligible--10804244,2026-09-17T04:16:34.686425+00:00
TRIFECTA,Brownlow Medal Trifecta,Nick Daicos/Patrick Cripps/Marcus Bontempelli,Nick Daicos,,Nick Daicos/Patrick Cripps/Marcus Bontempelli,,51.0,0.0196078431372549,0.00079,-1.8817843137254902,-0.95971,0.9232905686771886,0.2331800353149589,12.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/brownlow-medal-trifecta-10861172,2026-09-17T04:16:34.686425+00:00
TOP_N,Top 10 Finish (Includes Ineligible),Andrew Brayshaw,Andrew Brayshaw,,,10.0,41.0,0.024390243902439025,0.00492,-1.9470243902439024,-0.79828,1.050877021706878,0.9427480658709316,13.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/top-10-finish-includes-ineligible--10804256,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To poll 30 or more votes,Max Gawn,Max Gawn,,,30.0,41.0,0.024390243902439025,0.00488,-1.9510243902439026,-0.79992,3.6638325386388537,0.7559909067700943,15.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-30-or-more-votes-10865488,2026-09-17T04:16:34.686425+00:00
PICK_YOUR_OWN_VOTES,To Poll a Vote,James Rowbottom,James Rowbottom,,,1.0,1.81,0.5524861878453039,0.53295,-1.9536187845303865,-0.035360499999999906,0.0590886118916488,0.0283601837103991,4.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-pick-your-own-vote/to-poll-a-vote-10868936,2026-09-17T04:16:34.686425+00:00
TRIFECTA,Brownlow Medal Trifecta,Nick Daicos/Patrick Cripps/Bailey Smith,Nick Daicos,,Nick Daicos/Patrick Cripps/Bailey Smith,,36.0,0.027777777777777776,0.00819,-1.9587777777777777,-0.70516,0.9232905686771886,0.2331800353149589,12.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/brownlow-medal-trifecta-10861172,2026-09-17T04:16:34.686425+00:00
TEAM_TOP_POLLER,Collingwood Most Votes - Without N.Daicos,Daniel McStay,Daniel McStay,Collingwood,,,51.0,0.0196078431372549,0.0,-1.9607843137254901,-1.0,0.2504305984874166,0.0792066130101163,5.0,MEDIUM,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier MEDIUM: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-teams/collingwood-most-votes-without-n-daicos-10819433,2026-09-17T04:16:34.686425+00:00
TRIFECTA,Brownlow Medal Trifecta,Nick Daicos/Bailey Smith/Jai Newcombe,Nick Daicos,,Nick Daicos/Bailey Smith/Jai Newcombe,,41.0,0.024390243902439025,0.00474,-1.9650243902439024,-0.80566,0.9232905686771886,0.2331800353149589,12.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/brownlow-medal-trifecta-10861172,2026-09-17T04:16:34.686425+00:00
TOP_N,Top 5 Finish (Includes Ineligible),Will Ashcroft,Will Ashcroft,,,5.0,2.0,0.5,0.47942,-2.057999999999999,-0.041159999999999974,0.9646709709757744,0.6242991531514086,12.0,HIGH,VERIFIED_BUT_MODEL_SENSITIVE,confidence tier HIGH: elevated structural-break sensitivity and/or model disagreement for this player,NO EDGE,https://www.sportsbet.com.au/betting/australian-rules/afl-brownlow-medal/top-5-finish-includes-ineligible--10804245,2026-09-17T04:16:34.686425+00:00
