player_id,player_name,team_id,prob_winner,prob_top2,prob_top3,prob_top5,prob_top7,prob_top10,mean_votes
12950,Nasiah Wanganeen-Milera,st_kilda,0.0,0.0,5e-05,0.00145,0.00985,0.04515,17.26145
12430,Christian Petracca,gold_coast,0.0,0.0,0.0,5e-05,0.001,0.0099,16.14635
12771,Kysaiah Pickett,melbourne,0.0,0.0,5e-05,0.001,0.00495,0.01955,15.8678
12693,Tom Sparrow,melbourne,0.0,0.0,0.0,0.0004,0.00245,0.01325,15.3829
12767,Noah Anderson,gold_coast,0.0,0.0,0.0001,0.001,0.00535,0.02505,15.32335
12788,Tristan Xerri,north_melbourne,0.0,0.0,0.0,0.0004,0.0029,0.0151,15.18655
12768,Matt Rowell,gold_coast,0.0,0.0,0.0,0.0001,0.00085,0.00525,14.3098
13125,Hugo Garcia,st_kilda,0.0,0.0,0.0,0.0001,0.00045,0.00335,13.34595
12881,Max Holmes,geelong,0.0,0.0,0.0,0.0,0.0,0.00085,13.21855
12504,Tim Taranto,richmond,0.0,0.0,0.0,0.0002,0.0007,0.0043,12.79075
12564,Rowan Marshall,st_kilda,0.0,0.0,0.0,0.0,0.0,0.0003,12.64815
12535,Shai Bolton,fremantle,0.0,0.0,0.0,5e-05,0.0002,0.00105,12.6214
12610,Zac Bailey,brisbane_lions,0.0,0.0,0.0,0.0,0.0,0.0005,11.2696
12217,Brodie Grundy,sydney,0.0,0.0,0.0,0.0,0.0,0.0003,11.1984
12849,Sam Berry,adelaide,0.0,0.0,0.0,0.0,5e-05,0.00025,11.0001
12025,Toby Greene,greater_western_sydney,0.0,0.0,0.0,0.0,0.0,0.00015,10.28285
12589,Andrew Brayshaw,fremantle,0.0,0.0,0.0,0.0,5e-05,0.00035,10.20335
12684,Sam Walsh,carlton,0.0,0.0,0.0,5e-05,5e-05,0.00055,9.8109
12969,Finn Callaghan,greater_western_sydney,0.0,0.0,0.0,0.0,0.0,0.0001,9.4796
12862,Errol Gulden,sydney,0.0,0.0,0.0,0.0,0.0,0.0,9.4516
12411,George Hewett,carlton,0.0,0.0,0.0,0.0,0.0,0.0,9.14205
12368,Jack Steele,melbourne,0.0,0.0,0.0,0.0,0.0,0.0,8.6451
12241,Zach Merrett,essendon,0.0,0.0,0.0,0.0,0.0001,0.00015,8.4571
12318,Jordan de Goey,collingwood,0.0,0.0,0.0,0.0,0.0,0.0,8.0553
12925,Sam Durham,essendon,0.0,0.0,0.0,0.0,0.0,0.0,8.0143
13104,Shaun Mannagh,geelong,0.0,0.0,0.0,0.0,0.0,0.0,8.0072
12660,Darcy Cameron,collingwood,0.0,0.0,0.0,0.0,0.0,0.0,7.8935
12890,Jordon Sweet,port_adelaide,0.0,0.0,0.0,0.0,0.0,0.0,7.5711
12331,Touk Miller,gold_coast,0.0,0.0,0.0,0.0,0.0,0.0,7.5267
12955,Josh Ward,hawthorn,0.0,0.0,0.0,0.0,0.0,0.0,6.6166
12954,Connor Macdonald,hawthorn,0.0,0.0,0.0,0.0,0.0,0.0,6.42295
13274,Jagga Smith,carlton,0.0,0.0,0.0,0.0,0.0,0.0,6.38225
12595,Tim Kelly,west_coast,0.0,0.0,0.0,0.0,0.0,5e-05,6.2955
13007,Jase Burgoyne,port_adelaide,0.0,0.0,0.0,0.0,0.0,0.0,6.13885
12406,Darcy Parish,essendon,0.0,0.0,0.0,0.0,0.0,0.0,6.0975
12953,Josh Rachele,adelaide,0.0,0.0,0.0,0.0,0.0,0.0,5.83125
12836,Bailey Williams,west_coast,0.0,0.0,0.0,0.0,0.0,0.0,5.58755
12887,Josh Treacy,fremantle,0.0,0.0,0.0,0.0,0.0,0.0,5.43335
12455,Matthew Kennedy,western_bulldogs,0.0,0.0,0.0,0.0,0.0,0.0,5.20415
12567,Will Setterfield,essendon,0.0,0.0,0.0,0.0,0.0,0.0,5.01655
12711,Justin McInerney,sydney,0.0,0.0,0.0,0.0,0.0,0.0,5.0106
12794,Will Day,hawthorn,0.0,0.0,0.0,0.0,0.0,0.0,4.82495
