player_id,player_name,team_id,prob_winner,prob_top2,prob_top3,prob_top5,prob_top7,prob_top10,mean_votes
12627,Tom McCartin,sydney,0.0,0.0,0.0,0.0,0.0,0.0,1.04884
12967,Marcus Windhager,st_kilda,0.0,0.0,0.0,0.0,0.0,0.0,1.04032
12801,Michael Frederick,fremantle,0.0,0.0,0.0,0.0,0.0,0.0,1.0327
12856,Lloyd Meek,hawthorn,0.0,0.0,0.0,0.0,0.0,0.0,1.0293
13195,Riley Bice,sydney,0.0,0.0,0.0,0.0,0.0,0.0,1.00127
12714,James Rowbottom,sydney,0.0,0.0,0.0,0.0,0.0,0.0,0.98654
12537,Tim English,western_bulldogs,0.0,0.0,0.0,0.0,0.0,0.0,0.96613
13292,Willem Duursma,west_coast,0.0,0.0,0.0,0.0,0.0,0.0,0.94188
12966,Neil Erasmus,fremantle,0.0,0.0,0.0,0.0,0.0,0.0,0.94097
12153,Mark Blicavs,geelong,0.0,0.0,0.0,0.0,0.0,0.0,0.93895
12367,Alex Neal-Bullen,adelaide,0.0,0.0,0.0,0.0,0.0,0.0,0.90176
13049,Bailey Humphrey,gold_coast,0.0,0.0,0.0,0.0,0.0,0.0,0.89207
12366,Peter Wright,essendon,0.0,0.0,0.0,0.0,0.0,0.0,0.87289
12268,Jake Lloyd,sydney,0.0,0.0,0.0,0.0,0.0,0.0,0.86326
12899,Nick Bryan,essendon,0.0,0.0,0.0,0.0,0.0,0.0,0.85299
12750,Connor Idun,greater_western_sydney,0.0,0.0,0.0,0.0,0.0,0.0,0.81894
12422,Darcy Byrne-Jones,port_adelaide,0.0,0.0,0.0,0.0,0.0,0.0,0.81477
12664,Kane Farrell,port_adelaide,0.0,0.0,0.0,0.0,0.0,0.0,0.79385
12177,Jarrod Witts,gold_coast,0.0,0.0,0.0,0.0,0.0,0.0,0.78553
12276,Blake Acres,carlton,0.0,0.0,0.0,0.0,0.0,0.0,0.77621
12996,Daniel Turner,melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.76774
12778,Trent Rivers,melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.75993
12929,Cooper Sharman,st_kilda,0.0,0.0,0.0,0.0,0.0,0.0,0.753
12592,Cam Rayner,brisbane_lions,0.0,0.0,0.0,0.0,0.0,0.0,0.75062
13263,Cooper Trembath,north_melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.74188
13122,Connor OSullivan,geelong,0.0,0.0,0.0,0.0,0.0,0.0,0.73371
12810,Sam Draper,brisbane_lions,0.0,0.0,0.0,0.0,0.0,0.0,0.72872
12619,James Worpel,geelong,0.0,0.0,0.0,0.0,0.0,0.0,0.72555
13117,Kane McAuliffe,richmond,0.0,0.0,0.0,0.0,0.0,0.0,0.7249
12087,Elliot Yeo,west_coast,0.0,0.0,0.0,0.0,0.0,0.0,0.72478
