player_id,n_matches,mean_expected,mean_actual,bias
12936,50,0.0023621772632984967,0.0,0.0023621772632984967
12787,30,0.0024167411455769576,0.0,0.0024167411455769576
12935,35,0.002438337829845521,0.0,0.002438337829845521
12237,183,0.05711766960337375,0.0546448087431694,0.0024728608602043525
13056,20,0.0027600656621975476,0.0,0.0027600656621975476
11879,166,0.02687009586012774,0.024096385542168676,0.002773710317959064
12911,25,0.002915870690879313,0.0,0.002915870690879313
11992,48,0.003092851142123638,0.0,0.003092851142123638
11548,184,0.29114980502874266,0.28804347826086957,0.003106326767873091
11873,50,0.06311350591727492,0.06,0.003113505917274925
12717,33,0.0031605057927951877,0.0,0.0031605057927951877
12744,82,0.015383885679649907,0.012195121951219513,0.003188763728430395
13026,57,0.05593652343565206,0.05263157894736842,0.00330494448828364
12847,21,0.0033428069646808944,0.0,0.0033428069646808944
12672,88,0.02610332467975731,0.022727272727272728,0.0033760519524845822
12865,22,0.00339128840576536,0.0,0.00339128840576536
11922,70,0.031994770775269174,0.02857142857142857,0.0034233422038406035
12320,27,0.003535768835781984,0.0,0.003535768835781984
12449,50,0.003577720447171569,0.0,0.003577720447171569
12493,21,0.003638226926353796,0.0,0.003638226926353796
12349,142,0.07413305149549604,0.07042253521126761,0.0037105162842284295
11540,51,0.06259111573003263,0.058823529411764705,0.0037675863182679292
11575,86,0.015429042848133267,0.011627906976744186,0.0038011358713890813
4144,101,0.13259043071870383,0.12871287128712872,0.0038775594315751116
12383,143,0.031864818607067434,0.027972027972027972,0.003892790635039462
12780,24,0.0039019692285271724,0.0,0.0039019692285271724
12968,34,0.033329863559731304,0.029411764705882353,0.003918098853848952
12924,36,0.00392417005455,0.0,0.00392417005455
13108,21,0.003930595261562014,0.0,0.003930595261562014
13066,27,0.004026372231233598,0.0,0.004026372231233598
12854,58,0.0041006359797580265,0.0,0.0041006359797580265
12722,61,0.0041177983232200096,0.0,0.0041177983232200096
12551,98,0.05524833625497048,0.05102040816326531,0.00422792809170517
11553,26,0.004265781376685375,0.0,0.004265781376685375
12811,41,0.004290006208752639,0.0,0.004290006208752639
11891,177,0.09479149625632806,0.0903954802259887,0.004396016030339359
11828,99,0.024632852248595058,0.020202020202020204,0.004430832046574854
12839,72,0.0044804507949845855,0.0,0.0044804507949845855
12858,43,0.0045466500168465365,0.0,0.0045466500168465365
12234,120,0.004698568103043103,0.0,0.004698568103043103
12421,129,0.2527743480311592,0.24806201550387597,0.004712332527283258
12829,71,0.004740416491353002,0.0,0.004740416491353002
12379,144,0.1228331377152079,0.11805555555555555,0.004777582159652349
12604,26,0.004783840140498906,0.0,0.004783840140498906
11893,23,0.004789443470305127,0.0,0.004789443470305127
