player_id,player_name,season,round,match_id,team_id,most_likely_votes,confidence,expected_votes,p3,p2,p1,p0
11966,Max Gawn,2026,20,2026_R20_melbourne_v_geelong_2026-07-24,melbourne,0,HIGH,0.13699597922345538,0.01817881130657998,0.024671492547549356,0.033116560208616724,0.924033135937254
11966,Max Gawn,2026,21,2026_R21_gold_coast_v_melbourne_2026-08-02,melbourne,3,MEDIUM,1.967533000902982,0.42108891403539267,0.2718446255488808,0.16057700769904254,0.14648945271668407
11966,Max Gawn,2026,22,2026_R22_melbourne_v_fremantle_2026-08-08,melbourne,0,HIGH,0.15795816132928595,0.016264091086212705,0.032808099260004824,0.043549689550638176,0.9073781201031442
11966,Max Gawn,2026,23,2026_R23_port_adelaide_v_melbourne_2026-08-15,melbourne,0,MEDIUM,1.2463437675444806,0.1969889252928631,0.22125523041496353,0.21286653083596435,0.36888931345620896
11966,Max Gawn,2026,24,2026_R24_melbourne_v_western_bulldogs_2026-08-22,melbourne,3,MEDIUM,1.950745338141299,0.4101593300098309,0.2763921422069401,0.167483063697926,0.14596546408530295
12771,Kysaiah Pickett,2026,1,2026_R1_melbourne_v_st_kilda_2026-03-15,melbourne,0,HIGH,0.08422429895482894,0.006674124045181682,0.016140351044140716,0.031921224731002465,0.9452643001796752
12771,Kysaiah Pickett,2026,2,2026_R2_fremantle_v_melbourne_2026-03-21,melbourne,0,HIGH,0.0009971629624225676,9.107401013054427e-05,0.00017577464174728738,0.0003723916485363601,0.9993607596995858
12771,Kysaiah Pickett,2026,3,2026_R3_carlton_v_melbourne_2026-03-29,melbourne,3,HIGH,2.7920657347197904,0.8150703714890123,0.16366515963716144,0.019524300978430695,0.0017401678953955745
12771,Kysaiah Pickett,2026,4,2026_R4_melbourne_v_gold_coast_2026-04-05,melbourne,3,MEDIUM,1.875493447036934,0.3456899757275535,0.30525273958393856,0.22791804068639648,0.1211392440021114
12771,Kysaiah Pickett,2026,5,2026_R5_essendon_v_melbourne_2026-04-11,melbourne,0,HIGH,0.19703788225383093,0.01245748855124458,0.045915819645477585,0.067833777309142,0.8737929144941359
12771,Kysaiah Pickett,2026,6,2026_R6_melbourne_v_brisbane_lions_2026-04-19,melbourne,0,HIGH,0.09912116820386335,0.012288391424295199,0.017583216247072427,0.027089561436832894,0.9430388308917995
12771,Kysaiah Pickett,2026,7,2026_R7_richmond_v_melbourne_2026-04-24,melbourne,3,HIGH,2.977601218265993,0.977914481557681,0.021775056719568885,0.0003076601538121766,2.8015689379242e-06
12771,Kysaiah Pickett,2026,8,2026_R8_sydney_v_melbourne_2026-05-03,melbourne,0,HIGH,0.14614465222645945,0.018289781579196633,0.025714363477641847,0.03984658053358586,0.9161492744095756
12771,Kysaiah Pickett,2026,9,2026_R9_melbourne_v_west_coast_2026-05-10,melbourne,0,HIGH,0.06200335837235224,0.0051614937754376825,0.012967661908395274,0.02058355322924865,0.9612872910869183
12771,Kysaiah Pickett,2026,10,2026_R10_melbourne_v_hawthorn_2026-05-16,melbourne,0,HIGH,0.18279706444050234,0.02810070342562852,0.03157487652639658,0.03534520111082362,0.9049792189371513
12771,Kysaiah Pickett,2026,11,2026_R11_western_bulldogs_v_melbourne_2026-05-24,melbourne,0,HIGH,0.22974874741094736,0.011341684170601475,0.039421121599457896,0.11688145170022717,0.8323557425297136
12771,Kysaiah Pickett,2026,12,2026_R12_melbourne_v_greater_western_sydney_2026-05-31,melbourne,0,HIGH,0.019254615070507054,0.001490328441288566,0.004149652998641036,0.006484323749359283,0.9878756948107111
12771,Kysaiah Pickett,2026,13,2026_R13_collingwood_v_melbourne_2026-06-08,melbourne,3,MEDIUM,2.2863258672333355,0.4359618939131137,0.435181587633627,0.10807701022674007,0.020779508226519222
12771,Kysaiah Pickett,2026,14,2026_R14_melbourne_v_essendon_2026-06-13,melbourne,3,HIGH,2.889384078734382,0.8954243964190256,0.0987671362710113,0.005576616935282344,0.00023185037468075043
12771,Kysaiah Pickett,2026,15,2026_R15_adelaide_v_melbourne_2026-06-20,melbourne,0,HIGH,0.00939931500307967,0.0013912740276710322,0.0016486386372322518,0.0019282156456020693,0.9950318716894946
12771,Kysaiah Pickett,2026,17,2026_R17_hawthorn_v_melbourne_2026-07-04,melbourne,0,HIGH,0.18207900679155026,0.0033679625526139394,0.0511062692763443,0.06976258058101985,0.8757631875900219
