player_id,player_name,team_id,sim_mean_votes,sim_median_votes,sim_mode_votes,sim_p10,sim_p90,sim_p2_5,sim_p97_5,prob_ge_10,prob_ge_15,prob_ge_20,prob_ge_25,prob_ge_30,prob_ge_35,mean_rank,median_rank,prob_rank_1,prob_top3_rank,prob_top10_rank
12695,Willem Drew,port_adelaide,1.8847,2.0,0,0.0,4.0,0.0,6.0,0.0008,0.0,0.0,0.0,0.0,0.0,239.012,148.0,0.0,0.0,0.0
12688,Jordan Clark,fremantle,1.8818,2.0,0,0.0,4.0,0.0,6.0,0.00035,0.0,0.0,0.0,0.0,0.0,266.3308,144.0,0.0,0.0,0.0
12573,Josh Daicos,collingwood,1.8794,2.0,0,0.0,4.0,0.0,6.0,0.0005,0.0,0.0,0.0,0.0,0.0,218.5454,147.0,0.0,0.0,0.0
12777,Hayden Young,fremantle,1.85815,2.0,1,0.0,4.0,0.0,5.0,5e-05,0.0,0.0,0.0,0.0,0.0,246.26395,147.0,0.0,0.0,0.0
13187,Finn OSullivan,north_melbourne,1.80965,2.0,0,0.0,4.0,0.0,6.0,0.0004,0.0,0.0,0.0,0.0,0.0,257.6314,155.0,0.0,0.0,0.0
12153,Mark Blicavs,geelong,1.79845,2.0,0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0142,150.0,0.0,0.0,0.0
12563,Nick Larkey,north_melbourne,1.79055,1.0,0,0.0,4.0,0.0,6.0,0.0008,0.0,0.0,0.0,0.0,0.0,257.0359,156.0,0.0,0.0,0.0
13184,Harvey Langford,melbourne,1.7637,2.0,2,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,224.53815,142.0,0.0,0.0,0.0
12584,Darcy Fogarty,adelaide,1.7487,2.0,2,0.0,4.0,0.0,5.0,5e-05,0.0,0.0,0.0,0.0,0.0,240.8679,147.0,0.0,0.0,0.0
13101,Harvey Thomas,greater_western_sydney,1.7163,1.0,0,0.0,4.0,0.0,5.0,5e-05,0.0,0.0,0.0,0.0,0.0,224.9729,158.0,0.0,0.0,0.0
12143,Lachie Whitfield,greater_western_sydney,1.71585,1.0,0,0.0,4.0,0.0,6.0,0.0003,0.0,0.0,0.0,0.0,0.0,235.0432,165.0,0.0,0.0,0.0
12374,Toby Nankervis,richmond,1.7055,1.0,0,0.0,4.0,0.0,6.0,0.00035,0.0,0.0,0.0,0.0,0.0,286.77615,158.0,0.0,0.0,0.0
12929,Cooper Sharman,st_kilda,1.6831,1.0,0,0.0,4.0,0.0,5.0,0.00025,0.0,0.0,0.0,0.0,0.0,229.09095,155.0,0.0,0.0,0.0
12412,Tom Papley,sydney,1.67985,1.0,0,0.0,4.0,0.0,5.0,0.0001,0.0,0.0,0.0,0.0,0.0,239.48295,159.0,0.0,0.0,0.0
12674,Tom De Koning,st_kilda,1.67425,1.0,0,0.0,4.0,0.0,5.0,0.0003,0.0,0.0,0.0,0.0,0.0,226.7144,152.0,0.0,0.0,0.0
12743,John Noble,gold_coast,1.6441,1.0,0,0.0,4.0,0.0,5.0,0.0001,0.0,0.0,0.0,0.0,0.0,254.4243,168.0,0.0,0.0,0.0
12028,Stephen Coniglio,greater_western_sydney,1.5794,1.0,0,0.0,4.0,0.0,5.0,0.0002,0.0,0.0,0.0,0.0,0.0,272.9404,172.0,0.0,0.0,0.0
12975,Paul Curtis,north_melbourne,1.51705,2.0,2,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,244.04375,153.0,0.0,0.0,0.0
12619,James Worpel,geelong,1.4781,1.0,0,0.0,4.0,0.0,5.0,0.0001,0.0,0.0,0.0,0.0,0.0,267.3641,174.0,0.0,0.0,0.0
12910,Callum Brown,greater_western_sydney,1.476,1.0,0,0.0,3.0,0.0,4.0,5e-05,0.0,0.0,0.0,0.0,0.0,257.76515,167.0,0.0,0.0,0.0
12017,Jeremy Cameron,geelong,1.47455,1.0,0,0.0,3.0,0.0,5.0,5e-05,0.0,0.0,0.0,0.0,0.0,285.9109,158.0,0.0,0.0,0.0
12756,Kade Chandler,melbourne,1.4669,1.0,0,0.0,4.0,0.0,5.0,0.0005,0.0,0.0,0.0,0.0,0.0,306.2896,169.0,0.0,0.0,0.0
12948,Mitch Owens,st_kilda,1.445,1.0,0,0.0,3.0,0.0,5.0,0.0001,0.0,0.0,0.0,0.0,0.0,235.43755,159.0,0.0,0.0,0.0
12967,Marcus Windhager,st_kilda,1.4277,1.0,1,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,217.712,161.0,0.0,0.0,0.0
13240,Tom McCarthy,west_coast,1.42345,1.0,0,0.0,4.0,0.0,5.0,0.0001,0.0,0.0,0.0,0.0,0.0,212.89505,176.0,0.0,0.0,0.0
12354,Bailey Dale,western_bulldogs,1.41485,1.0,0,0.0,3.0,0.0,5.0,0.0001,0.0,0.0,0.0,0.0,0.0,258.8445,188.0,0.0,0.0,0.0
12373,Caleb Daniel,north_melbourne,1.395,1.0,0,0.0,3.0,0.0,5.0,0.0002,0.0,0.0,0.0,0.0,0.0,304.3514,175.0,0.0,0.0,0.0
