season,feature,source,pct_available
2006,tackles_inside_50,footywire_advanced,0.0
2007,kicks,afltables_core,1.0
2007,marks,afltables_core,1.0
2007,handballs,afltables_core,1.0
2007,disposals,afltables_core,1.0
2007,goals,afltables_core,1.0
2007,behinds,afltables_core,1.0
2007,hitouts,afltables_core,1.0
2007,tackles,afltables_core,1.0
2007,rebound_50s,afltables_core,1.0
2007,inside_50s,afltables_core,1.0
2007,clearances,afltables_core,1.0
2007,clangers,afltables_core,1.0
2007,frees_for,afltables_core,1.0
2007,frees_against,afltables_core,1.0
2007,contested_possessions,afltables_core,1.0
2007,uncontested_possessions,afltables_core,1.0
2007,contested_marks,afltables_core,1.0
2007,marks_inside_50,afltables_core,1.0
2007,one_percenters,afltables_core,1.0
2007,bounces,afltables_core,1.0
2007,goal_assists,afltables_core,1.0
2007,time_on_ground_pct,afltables_core,1.0
2007,effective_disposals,footywire_advanced,0.0
2007,disposal_efficiency_pct,footywire_advanced,0.0
2007,centre_clearances,footywire_advanced,0.0
2007,stoppage_clearances,footywire_advanced,0.0
2007,score_involvements,footywire_advanced,0.0
2007,metres_gained,footywire_advanced,0.0
2007,turnovers,footywire_advanced,0.0
2007,intercepts,footywire_advanced,0.0
2007,tackles_inside_50,footywire_advanced,0.0
2008,kicks,afltables_core,1.0
2008,marks,afltables_core,1.0
2008,handballs,afltables_core,1.0
2008,disposals,afltables_core,1.0
2008,goals,afltables_core,1.0
2008,behinds,afltables_core,1.0
2008,hitouts,afltables_core,1.0
2008,tackles,afltables_core,1.0
2008,rebound_50s,afltables_core,1.0
2008,inside_50s,afltables_core,1.0
2008,clearances,afltables_core,1.0
2008,clangers,afltables_core,1.0
2008,frees_for,afltables_core,1.0
2008,frees_against,afltables_core,1.0
2008,contested_possessions,afltables_core,1.0
2008,uncontested_possessions,afltables_core,1.0
2008,contested_marks,afltables_core,1.0
2008,marks_inside_50,afltables_core,1.0
2008,one_percenters,afltables_core,1.0
2008,bounces,afltables_core,1.0
2008,goal_assists,afltables_core,1.0
2008,time_on_ground_pct,afltables_core,1.0
2008,effective_disposals,footywire_advanced,0.0
2008,disposal_efficiency_pct,footywire_advanced,0.0
2008,centre_clearances,footywire_advanced,0.0
2008,stoppage_clearances,footywire_advanced,0.0
2008,score_involvements,footywire_advanced,0.0
2008,metres_gained,footywire_advanced,0.0
2008,turnovers,footywire_advanced,0.0
2008,intercepts,footywire_advanced,0.0
2008,tackles_inside_50,footywire_advanced,0.0
2009,kicks,afltables_core,1.0
2009,marks,afltables_core,1.0
2009,handballs,afltables_core,1.0
2009,disposals,afltables_core,1.0
2009,goals,afltables_core,1.0
2009,behinds,afltables_core,1.0
2009,hitouts,afltables_core,1.0
2009,tackles,afltables_core,1.0
2009,rebound_50s,afltables_core,1.0
2009,inside_50s,afltables_core,1.0
2009,clearances,afltables_core,1.0
2009,clangers,afltables_core,1.0
2009,frees_for,afltables_core,1.0
2009,frees_against,afltables_core,1.0
2009,contested_possessions,afltables_core,1.0
2009,uncontested_possessions,afltables_core,1.0
2009,contested_marks,afltables_core,1.0
2009,marks_inside_50,afltables_core,1.0
2009,one_percenters,afltables_core,1.0
2009,bounces,afltables_core,1.0
2009,goal_assists,afltables_core,1.0
2009,time_on_ground_pct,afltables_core,1.0
2009,effective_disposals,footywire_advanced,0.0
2009,disposal_efficiency_pct,footywire_advanced,0.0
2009,centre_clearances,footywire_advanced,0.0
2009,stoppage_clearances,footywire_advanced,0.0
2009,score_involvements,footywire_advanced,0.0
2009,metres_gained,footywire_advanced,0.0
2009,turnovers,footywire_advanced,0.0
2009,intercepts,footywire_advanced,0.0
2009,tackles_inside_50,footywire_advanced,0.0
2010,kicks,afltables_core,1.0
2010,marks,afltables_core,1.0
2010,handballs,afltables_core,1.0
2010,disposals,afltables_core,1.0
2010,goals,afltables_core,1.0
2010,behinds,afltables_core,1.0
2010,hitouts,afltables_core,1.0
2010,tackles,afltables_core,1.0
2010,rebound_50s,afltables_core,1.0
2010,inside_50s,afltables_core,1.0
2010,clearances,afltables_core,1.0
2010,clangers,afltables_core,1.0
2010,frees_for,afltables_core,1.0
2010,frees_against,afltables_core,1.0
2010,contested_possessions,afltables_core,1.0
2010,uncontested_possessions,afltables_core,1.0
2010,contested_marks,afltables_core,1.0
2010,marks_inside_50,afltables_core,1.0
2010,one_percenters,afltables_core,1.0
2010,bounces,afltables_core,1.0
2010,goal_assists,afltables_core,1.0
2010,time_on_ground_pct,afltables_core,1.0
2010,effective_disposals,footywire_advanced,0.9955
2010,disposal_efficiency_pct,footywire_advanced,0.9955
2010,centre_clearances,footywire_advanced,0.0
2010,stoppage_clearances,footywire_advanced,0.0
2010,score_involvements,footywire_advanced,0.0
2010,metres_gained,footywire_advanced,0.0
2010,turnovers,footywire_advanced,0.0
2010,intercepts,footywire_advanced,0.0
2010,tackles_inside_50,footywire_advanced,0.0
2011,kicks,afltables_core,1.0
2011,marks,afltables_core,1.0
2011,handballs,afltables_core,1.0
2011,disposals,afltables_core,1.0
2011,goals,afltables_core,1.0
2011,behinds,afltables_core,1.0
2011,hitouts,afltables_core,1.0
2011,tackles,afltables_core,1.0
2011,rebound_50s,afltables_core,1.0
2011,inside_50s,afltables_core,1.0
2011,clearances,afltables_core,1.0
2011,clangers,afltables_core,1.0
2011,frees_for,afltables_core,1.0
2011,frees_against,afltables_core,1.0
2011,contested_possessions,afltables_core,1.0
2011,uncontested_possessions,afltables_core,1.0
2011,contested_marks,afltables_core,1.0
2011,marks_inside_50,afltables_core,1.0
2011,one_percenters,afltables_core,1.0
2011,bounces,afltables_core,1.0
2011,goal_assists,afltables_core,1.0
2011,time_on_ground_pct,afltables_core,1.0
2011,effective_disposals,footywire_advanced,0.9965
2011,disposal_efficiency_pct,footywire_advanced,0.9965
2011,centre_clearances,footywire_advanced,0.0
2011,stoppage_clearances,footywire_advanced,0.0
2011,score_involvements,footywire_advanced,0.0
2011,metres_gained,footywire_advanced,0.0
2011,turnovers,footywire_advanced,0.0
2011,intercepts,footywire_advanced,0.0
2011,tackles_inside_50,footywire_advanced,0.0
2012,kicks,afltables_core,1.0
2012,marks,afltables_core,1.0
2012,handballs,afltables_core,1.0
2012,disposals,afltables_core,1.0
2012,goals,afltables_core,1.0
2012,behinds,afltables_core,1.0
2012,hitouts,afltables_core,1.0
2012,tackles,afltables_core,1.0
2012,rebound_50s,afltables_core,1.0
2012,inside_50s,afltables_core,1.0
2012,clearances,afltables_core,1.0
2012,clangers,afltables_core,1.0
2012,frees_for,afltables_core,1.0
2012,frees_against,afltables_core,1.0
2012,contested_possessions,afltables_core,1.0
2012,uncontested_possessions,afltables_core,1.0
2012,contested_marks,afltables_core,1.0
2012,marks_inside_50,afltables_core,1.0
2012,one_percenters,afltables_core,1.0
2012,bounces,afltables_core,1.0
2012,goal_assists,afltables_core,1.0
2012,time_on_ground_pct,afltables_core,1.0
2012,effective_disposals,footywire_advanced,0.9935
2012,disposal_efficiency_pct,footywire_advanced,0.9935
2012,centre_clearances,footywire_advanced,0.0
2012,stoppage_clearances,footywire_advanced,0.0
2012,score_involvements,footywire_advanced,0.0
2012,metres_gained,footywire_advanced,0.0
2012,turnovers,footywire_advanced,0.0
2012,intercepts,footywire_advanced,0.0
2012,tackles_inside_50,footywire_advanced,0.0
2013,kicks,afltables_core,1.0
2013,marks,afltables_core,1.0
2013,handballs,afltables_core,1.0
2013,disposals,afltables_core,1.0
2013,goals,afltables_core,1.0
2013,behinds,afltables_core,1.0
2013,hitouts,afltables_core,1.0
2013,tackles,afltables_core,1.0
2013,rebound_50s,afltables_core,1.0
2013,inside_50s,afltables_core,1.0
2013,clearances,afltables_core,1.0
2013,clangers,afltables_core,1.0
2013,frees_for,afltables_core,1.0
2013,frees_against,afltables_core,1.0
2013,contested_possessions,afltables_core,1.0
2013,uncontested_possessions,afltables_core,1.0
2013,contested_marks,afltables_core,1.0
2013,marks_inside_50,afltables_core,1.0
2013,one_percenters,afltables_core,1.0
2013,bounces,afltables_core,1.0
2013,goal_assists,afltables_core,1.0
2013,time_on_ground_pct,afltables_core,1.0
2013,effective_disposals,footywire_advanced,0.9962
2013,disposal_efficiency_pct,footywire_advanced,0.9962
2013,centre_clearances,footywire_advanced,0.0
2013,stoppage_clearances,footywire_advanced,0.0
2013,score_involvements,footywire_advanced,0.0
2013,metres_gained,footywire_advanced,0.0
2013,turnovers,footywire_advanced,0.0
2013,intercepts,footywire_advanced,0.0
2013,tackles_inside_50,footywire_advanced,0.0
2014,kicks,afltables_core,1.0
2014,marks,afltables_core,1.0
2014,handballs,afltables_core,1.0
2014,disposals,afltables_core,1.0
2014,goals,afltables_core,1.0
2014,behinds,afltables_core,1.0
2014,hitouts,afltables_core,1.0
2014,tackles,afltables_core,1.0
2014,rebound_50s,afltables_core,1.0
2014,inside_50s,afltables_core,1.0
2014,clearances,afltables_core,1.0
2014,clangers,afltables_core,1.0
2014,frees_for,afltables_core,1.0
2014,frees_against,afltables_core,1.0
2014,contested_possessions,afltables_core,1.0
2014,uncontested_possessions,afltables_core,1.0
2014,contested_marks,afltables_core,1.0
2014,marks_inside_50,afltables_core,1.0
2014,one_percenters,afltables_core,1.0
2014,bounces,afltables_core,1.0
2014,goal_assists,afltables_core,1.0
2014,time_on_ground_pct,afltables_core,1.0
2014,effective_disposals,footywire_advanced,0.9931
2014,disposal_efficiency_pct,footywire_advanced,0.9931
2014,centre_clearances,footywire_advanced,0.0
2014,stoppage_clearances,footywire_advanced,0.0
2014,score_involvements,footywire_advanced,0.0
2014,metres_gained,footywire_advanced,0.0
2014,turnovers,footywire_advanced,0.0
2014,intercepts,footywire_advanced,0.0
2014,tackles_inside_50,footywire_advanced,0.0
2015,kicks,afltables_core,1.0
2015,marks,afltables_core,1.0
2015,handballs,afltables_core,1.0
2015,disposals,afltables_core,1.0
2015,goals,afltables_core,1.0
2015,behinds,afltables_core,1.0
2015,hitouts,afltables_core,1.0
2015,tackles,afltables_core,1.0
2015,rebound_50s,afltables_core,1.0
2015,inside_50s,afltables_core,1.0
2015,clearances,afltables_core,1.0
2015,clangers,afltables_core,1.0
2015,frees_for,afltables_core,1.0
2015,frees_against,afltables_core,1.0
2015,contested_possessions,afltables_core,1.0
2015,uncontested_possessions,afltables_core,1.0
2015,contested_marks,afltables_core,1.0
2015,marks_inside_50,afltables_core,1.0
2015,one_percenters,afltables_core,1.0
2015,bounces,afltables_core,1.0
2015,goal_assists,afltables_core,1.0
2015,time_on_ground_pct,afltables_core,1.0
2015,effective_disposals,footywire_advanced,0.9945
2015,disposal_efficiency_pct,footywire_advanced,0.9945
2015,centre_clearances,footywire_advanced,0.9945
2015,stoppage_clearances,footywire_advanced,0.9945
2015,score_involvements,footywire_advanced,0.9945
2015,metres_gained,footywire_advanced,0.9945
2015,turnovers,footywire_advanced,0.9945
2015,intercepts,footywire_advanced,0.9945
2015,tackles_inside_50,footywire_advanced,0.9945
2016,kicks,afltables_core,1.0
2016,marks,afltables_core,1.0
2016,handballs,afltables_core,1.0
2016,disposals,afltables_core,1.0
2016,goals,afltables_core,1.0
2016,behinds,afltables_core,1.0
2016,hitouts,afltables_core,1.0
2016,tackles,afltables_core,1.0
2016,rebound_50s,afltables_core,1.0
2016,inside_50s,afltables_core,1.0
2016,clearances,afltables_core,1.0
2016,clangers,afltables_core,1.0
2016,frees_for,afltables_core,1.0
2016,frees_against,afltables_core,1.0
2016,contested_possessions,afltables_core,1.0
2016,uncontested_possessions,afltables_core,1.0
2016,contested_marks,afltables_core,1.0
2016,marks_inside_50,afltables_core,1.0
2016,one_percenters,afltables_core,1.0
2016,bounces,afltables_core,1.0
2016,goal_assists,afltables_core,1.0
2016,time_on_ground_pct,afltables_core,1.0
2016,effective_disposals,footywire_advanced,0.9943
2016,disposal_efficiency_pct,footywire_advanced,0.9943
2016,centre_clearances,footywire_advanced,0.9943
2016,stoppage_clearances,footywire_advanced,0.9943
2016,score_involvements,footywire_advanced,0.9943
2016,metres_gained,footywire_advanced,0.9943
2016,turnovers,footywire_advanced,0.9943
2016,intercepts,footywire_advanced,0.9943
2016,tackles_inside_50,footywire_advanced,0.9943
2017,kicks,afltables_core,1.0
2017,marks,afltables_core,1.0
2017,handballs,afltables_core,1.0
2017,disposals,afltables_core,1.0
2017,goals,afltables_core,1.0
2017,behinds,afltables_core,1.0
2017,hitouts,afltables_core,1.0
2017,tackles,afltables_core,1.0
2017,rebound_50s,afltables_core,1.0
2017,inside_50s,afltables_core,1.0
2017,clearances,afltables_core,1.0
2017,clangers,afltables_core,1.0
2017,frees_for,afltables_core,1.0
2017,frees_against,afltables_core,1.0
2017,contested_possessions,afltables_core,1.0
2017,uncontested_possessions,afltables_core,1.0
2017,contested_marks,afltables_core,1.0
2017,marks_inside_50,afltables_core,1.0
2017,one_percenters,afltables_core,1.0
2017,bounces,afltables_core,1.0
2017,goal_assists,afltables_core,1.0
2017,time_on_ground_pct,afltables_core,1.0
2017,effective_disposals,footywire_advanced,0.9828
2017,disposal_efficiency_pct,footywire_advanced,0.9828
2017,centre_clearances,footywire_advanced,0.9828
2017,stoppage_clearances,footywire_advanced,0.9828
2017,score_involvements,footywire_advanced,0.9828
2017,metres_gained,footywire_advanced,0.9828
2017,turnovers,footywire_advanced,0.9828
2017,intercepts,footywire_advanced,0.9828
2017,tackles_inside_50,footywire_advanced,0.9828
2018,kicks,afltables_core,1.0
2018,marks,afltables_core,1.0
2018,handballs,afltables_core,1.0
2018,disposals,afltables_core,1.0
2018,goals,afltables_core,1.0
2018,behinds,afltables_core,1.0
2018,hitouts,afltables_core,1.0
2018,tackles,afltables_core,1.0
2018,rebound_50s,afltables_core,1.0
2018,inside_50s,afltables_core,1.0
2018,clearances,afltables_core,1.0
2018,clangers,afltables_core,1.0
2018,frees_for,afltables_core,1.0
2018,frees_against,afltables_core,1.0
2018,contested_possessions,afltables_core,1.0
2018,uncontested_possessions,afltables_core,1.0
2018,contested_marks,afltables_core,1.0
2018,marks_inside_50,afltables_core,1.0
2018,one_percenters,afltables_core,1.0
2018,bounces,afltables_core,1.0
2018,goal_assists,afltables_core,1.0
2018,time_on_ground_pct,afltables_core,1.0
2018,effective_disposals,footywire_advanced,0.9812
2018,disposal_efficiency_pct,footywire_advanced,0.9812
2018,centre_clearances,footywire_advanced,0.9812
2018,stoppage_clearances,footywire_advanced,0.9812
2018,score_involvements,footywire_advanced,0.9812
2018,metres_gained,footywire_advanced,0.9812
2018,turnovers,footywire_advanced,0.9812
2018,intercepts,footywire_advanced,0.9812
2018,tackles_inside_50,footywire_advanced,0.9812
2019,kicks,afltables_core,1.0
2019,marks,afltables_core,1.0
2019,handballs,afltables_core,1.0
2019,disposals,afltables_core,1.0
2019,goals,afltables_core,1.0
2019,behinds,afltables_core,1.0
2019,hitouts,afltables_core,1.0
2019,tackles,afltables_core,1.0
2019,rebound_50s,afltables_core,1.0
2019,inside_50s,afltables_core,1.0
2019,clearances,afltables_core,1.0
2019,clangers,afltables_core,1.0
2019,frees_for,afltables_core,1.0
2019,frees_against,afltables_core,1.0
2019,contested_possessions,afltables_core,1.0
2019,uncontested_possessions,afltables_core,1.0
2019,contested_marks,afltables_core,1.0
2019,marks_inside_50,afltables_core,1.0
2019,one_percenters,afltables_core,1.0
2019,bounces,afltables_core,1.0
2019,goal_assists,afltables_core,1.0
2019,time_on_ground_pct,afltables_core,1.0
2019,effective_disposals,footywire_advanced,0.982
2019,disposal_efficiency_pct,footywire_advanced,0.982
2019,centre_clearances,footywire_advanced,0.982
2019,stoppage_clearances,footywire_advanced,0.982
2019,score_involvements,footywire_advanced,0.982
2019,metres_gained,footywire_advanced,0.982
2019,turnovers,footywire_advanced,0.982
2019,intercepts,footywire_advanced,0.982
2019,tackles_inside_50,footywire_advanced,0.982
2020,kicks,afltables_core,1.0
2020,marks,afltables_core,1.0
2020,handballs,afltables_core,1.0
2020,disposals,afltables_core,1.0
2020,goals,afltables_core,1.0
2020,behinds,afltables_core,1.0
2020,hitouts,afltables_core,1.0
2020,tackles,afltables_core,1.0
2020,rebound_50s,afltables_core,1.0
2020,inside_50s,afltables_core,1.0
2020,clearances,afltables_core,1.0
2020,clangers,afltables_core,1.0
2020,frees_for,afltables_core,1.0
2020,frees_against,afltables_core,1.0
2020,contested_possessions,afltables_core,1.0
2020,uncontested_possessions,afltables_core,1.0
2020,contested_marks,afltables_core,1.0
2020,marks_inside_50,afltables_core,1.0
2020,one_percenters,afltables_core,1.0
2020,bounces,afltables_core,0.9673
2020,goal_assists,afltables_core,1.0
2020,time_on_ground_pct,afltables_core,1.0
2020,effective_disposals,footywire_advanced,0.9808
2020,disposal_efficiency_pct,footywire_advanced,0.9808
2020,centre_clearances,footywire_advanced,0.9808
2020,stoppage_clearances,footywire_advanced,0.9808
2020,score_involvements,footywire_advanced,0.9808
2020,metres_gained,footywire_advanced,0.9808
2020,turnovers,footywire_advanced,0.9808
2020,intercepts,footywire_advanced,0.9808
2020,tackles_inside_50,footywire_advanced,0.9808
2021,kicks,afltables_core,1.0
2021,marks,afltables_core,1.0
2021,handballs,afltables_core,1.0
2021,disposals,afltables_core,1.0
2021,goals,afltables_core,1.0
2021,behinds,afltables_core,1.0
2021,hitouts,afltables_core,1.0
2021,tackles,afltables_core,1.0
2021,rebound_50s,afltables_core,1.0
2021,inside_50s,afltables_core,1.0
2021,clearances,afltables_core,1.0
2021,clangers,afltables_core,1.0
2021,frees_for,afltables_core,1.0
2021,frees_against,afltables_core,1.0
2021,contested_possessions,afltables_core,1.0
2021,uncontested_possessions,afltables_core,1.0
2021,contested_marks,afltables_core,1.0
2021,marks_inside_50,afltables_core,1.0
2021,one_percenters,afltables_core,1.0
2021,bounces,afltables_core,0.9949
2021,goal_assists,afltables_core,1.0
2021,time_on_ground_pct,afltables_core,0.9784
2021,effective_disposals,footywire_advanced,0.9179
2021,disposal_efficiency_pct,footywire_advanced,0.9179
2021,centre_clearances,footywire_advanced,0.9179
2021,stoppage_clearances,footywire_advanced,0.9179
2021,score_involvements,footywire_advanced,0.9179
2021,metres_gained,footywire_advanced,0.9179
2021,turnovers,footywire_advanced,0.9179
2021,intercepts,footywire_advanced,0.9179
2021,tackles_inside_50,footywire_advanced,0.9179
2022,kicks,afltables_core,1.0
2022,marks,afltables_core,1.0
2022,handballs,afltables_core,1.0
2022,disposals,afltables_core,1.0
2022,goals,afltables_core,1.0
2022,behinds,afltables_core,1.0
2022,hitouts,afltables_core,1.0
2022,tackles,afltables_core,1.0
2022,rebound_50s,afltables_core,1.0
2022,inside_50s,afltables_core,1.0
2022,clearances,afltables_core,1.0
2022,clangers,afltables_core,1.0
2022,frees_for,afltables_core,1.0
2022,frees_against,afltables_core,1.0
2022,contested_possessions,afltables_core,1.0
2022,uncontested_possessions,afltables_core,1.0
2022,contested_marks,afltables_core,1.0
2022,marks_inside_50,afltables_core,1.0
2022,one_percenters,afltables_core,1.0
2022,bounces,afltables_core,1.0
2022,goal_assists,afltables_core,1.0
2022,time_on_ground_pct,afltables_core,0.9807
2022,effective_disposals,footywire_advanced,0.9112
2022,disposal_efficiency_pct,footywire_advanced,0.9112
2022,centre_clearances,footywire_advanced,0.9112
2022,stoppage_clearances,footywire_advanced,0.9112
2022,score_involvements,footywire_advanced,0.9112
2022,metres_gained,footywire_advanced,0.9112
2022,turnovers,footywire_advanced,0.9112
2022,intercepts,footywire_advanced,0.9112
2022,tackles_inside_50,footywire_advanced,0.9112
2023,kicks,afltables_core,1.0
2023,marks,afltables_core,1.0
2023,handballs,afltables_core,1.0
2023,disposals,afltables_core,1.0
2023,goals,afltables_core,1.0
2023,behinds,afltables_core,1.0
2023,hitouts,afltables_core,1.0
2023,tackles,afltables_core,1.0
2023,rebound_50s,afltables_core,1.0
2023,inside_50s,afltables_core,1.0
2023,clearances,afltables_core,1.0
2023,clangers,afltables_core,1.0
2023,frees_for,afltables_core,1.0
2023,frees_against,afltables_core,1.0
2023,contested_possessions,afltables_core,1.0
2023,uncontested_possessions,afltables_core,1.0
2023,contested_marks,afltables_core,1.0
2023,marks_inside_50,afltables_core,1.0
2023,one_percenters,afltables_core,1.0
2023,bounces,afltables_core,1.0
2023,goal_assists,afltables_core,1.0
2023,time_on_ground_pct,afltables_core,1.0
2023,effective_disposals,footywire_advanced,0.8928
2023,disposal_efficiency_pct,footywire_advanced,0.8928
2023,centre_clearances,footywire_advanced,0.8928
2023,stoppage_clearances,footywire_advanced,0.8928
2023,score_involvements,footywire_advanced,0.8928
2023,metres_gained,footywire_advanced,0.8928
2023,turnovers,footywire_advanced,0.8928
2023,intercepts,footywire_advanced,0.8928
2023,tackles_inside_50,footywire_advanced,0.8928
2024,kicks,afltables_core,1.0
2024,marks,afltables_core,1.0
2024,handballs,afltables_core,1.0
2024,disposals,afltables_core,1.0
2024,goals,afltables_core,1.0
2024,behinds,afltables_core,1.0
2024,hitouts,afltables_core,1.0
2024,tackles,afltables_core,1.0
2024,rebound_50s,afltables_core,1.0
2024,inside_50s,afltables_core,1.0
2024,clearances,afltables_core,1.0
2024,clangers,afltables_core,1.0
2024,frees_for,afltables_core,1.0
2024,frees_against,afltables_core,1.0
2024,contested_possessions,afltables_core,1.0
2024,uncontested_possessions,afltables_core,1.0
2024,contested_marks,afltables_core,1.0
2024,marks_inside_50,afltables_core,1.0
2024,one_percenters,afltables_core,1.0
2024,bounces,afltables_core,1.0
2024,goal_assists,afltables_core,1.0
2024,time_on_ground_pct,afltables_core,1.0
2024,effective_disposals,footywire_advanced,0.8965
2024,disposal_efficiency_pct,footywire_advanced,0.8965
2024,centre_clearances,footywire_advanced,0.8965
2024,stoppage_clearances,footywire_advanced,0.8965
2024,score_involvements,footywire_advanced,0.8965
2024,metres_gained,footywire_advanced,0.8965
2024,turnovers,footywire_advanced,0.8965
2024,intercepts,footywire_advanced,0.8965
2024,tackles_inside_50,footywire_advanced,0.8965
2025,kicks,afltables_core,1.0
2025,marks,afltables_core,1.0
2025,handballs,afltables_core,1.0
2025,disposals,afltables_core,1.0
2025,goals,afltables_core,1.0
2025,behinds,afltables_core,1.0
2025,hitouts,afltables_core,1.0
2025,tackles,afltables_core,1.0
2025,rebound_50s,afltables_core,1.0
2025,inside_50s,afltables_core,1.0
2025,clearances,afltables_core,1.0
2025,clangers,afltables_core,1.0
2025,frees_for,afltables_core,1.0
2025,frees_against,afltables_core,1.0
2025,contested_possessions,afltables_core,1.0
2025,uncontested_possessions,afltables_core,1.0
2025,contested_marks,afltables_core,1.0
2025,marks_inside_50,afltables_core,1.0
2025,one_percenters,afltables_core,1.0
2025,bounces,afltables_core,1.0
2025,goal_assists,afltables_core,1.0
2025,time_on_ground_pct,afltables_core,1.0
2025,effective_disposals,footywire_advanced,0.8997
2025,disposal_efficiency_pct,footywire_advanced,0.8997
2025,centre_clearances,footywire_advanced,0.8997
2025,stoppage_clearances,footywire_advanced,0.8997
2025,score_involvements,footywire_advanced,0.8997
2025,metres_gained,footywire_advanced,0.8997
2025,turnovers,footywire_advanced,0.8997
2025,intercepts,footywire_advanced,0.8997
2025,tackles_inside_50,footywire_advanced,0.8997
