player_id,player_name,team_id,sim_mean_votes,sim_median_votes,sim_mode_votes,sim_p10,sim_p90,sim_p2_5,sim_p97_5,prob_ge_10,prob_ge_15,prob_ge_20,prob_ge_25,prob_ge_30,prob_ge_35,mean_rank,median_rank,prob_rank_1,prob_top3_rank,prob_top10_rank
12846,Jack Buckley,greater_western_sydney,0.03388,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.68566,363.0,0.0,0.0,0.0
12054,Adam Treloar,western_bulldogs,0.03373,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.3292,297.0,0.0,0.0,0.0
12886,Conor Stone,greater_western_sydney,0.03335,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.27715,257.0,0.0,0.0,0.0
12883,Rhyan Mansell,richmond,0.03304,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.41356,323.0,0.0,0.0,0.0
12854,Lachlan McNeil,western_bulldogs,0.03294,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.64226,301.0,0.0,0.0,0.0
12879,Archie Perkins,essendon,0.03082,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.47651,345.0,0.0,0.0,0.0
13179,Josh Dolan,western_bulldogs,0.02872,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.22963,358.0,0.0,0.0,0.0
13069,Bailey Macdonald,hawthorn,0.0281,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.25759,357.0,0.0,0.0,0.0
13135,Calsher Dear,hawthorn,0.02807,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.89298,272.0,0.0,0.0,0.0
12359,Joel Hamling,sydney,0.02686,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.14723,331.0,0.0,0.0,0.0
13237,Lachlan Blakiston,essendon,0.02679,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.54911,247.0,0.0,0.0,0.0
11937,Jamie Cripps,west_coast,0.02655,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.53978,304.0,0.0,0.0,0.0
13005,James Tunstill,brisbane_lions,0.02568,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.89871,433.0,0.0,0.0,0.0
12575,Todd Marshall,port_adelaide,0.02544,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.86856,509.0,0.0,0.0,0.0
13185,Xavier Lindsay,melbourne,0.02499,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.25252,342.0,0.0,0.0,0.0
13306,Angus Anderson,collingwood,0.02494,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.66635,254.0,0.0,0.0,0.0
13283,Dyson Sharp,essendon,0.0232,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.00891,258.0,0.0,0.0,0.0
12420,Dougal Howard,st_kilda,0.02273,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.90779,355.0,0.0,0.0,0.0
13223,Archer Day-Wicks,essendon,0.02269,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.71828,253.0,0.0,0.0,0.0
12181,Aidan Corr,north_melbourne,0.02216,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.50887,455.0,0.0,0.0,0.0
13301,Josh Lai,port_adelaide,0.02105,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.73818,510.0,0.0,0.0,0.0
12541,Will Brodie,port_adelaide,0.02008,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.28858,317.0,0.0,0.0,0.0
12547,Sean Darcy,fremantle,0.02002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.97563,352.0,0.0,0.0,0.0
13214,Jonty Faull,richmond,0.01992,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.54145,295.0,0.0,0.0,0.0
12729,Peter Ladhams,sydney,0.01974,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.67647,330.0,0.0,0.0,0.0
12526,Lewis Melican,sydney,0.01883,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.04036,439.0,0.0,0.0,0.0
13173,Tom Hanily,sydney,0.01693,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.26282,307.0,0.0,0.0,0.0
12307,Nick Holman,gold_coast,0.01607,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.96657,252.0,0.0,0.0,0.0
13073,Dante Visentini,port_adelaide,0.01431,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.90661,462.0,0.0,0.0,0.0
13165,Hugh Bond,adelaide,0.0142,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.25731,499.0,0.0,0.0,0.0
12668,Brandon Starcevich,west_coast,0.01411,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.23205,507.0,0.0,0.0,0.0
12591,Hunter Clark,st_kilda,0.01387,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.40711,541.0,0.0,0.0,0.0
12415,Jade Gresham,essendon,0.01386,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.32599,343.0,0.0,0.0,0.0
13328,Hugo Hall-Kahan,adelaide,0.01384,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.40944,254.0,0.0,0.0,0.0
12625,Charlie Ballard,gold_coast,0.01367,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.55248,459.0,0.0,0.0,0.0
13191,Luke Trainor,richmond,0.01342,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.14713,500.0,0.0,0.0,0.0
13251,Oscar Adams,gold_coast,0.01342,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.73028,471.0,0.0,0.0,0.0
13229,Angus Clarke,essendon,0.0129,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.97441,255.0,0.0,0.0,0.0
12730,Callum Coleman-Jones,north_melbourne,0.012,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.95002,354.0,0.0,0.0,0.0
12923,Jamarra Ugle-Hagan,gold_coast,0.01199,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.13988,358.0,0.0,0.0,0.0
13236,Nick Madden,greater_western_sydney,0.01198,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.01055,255.0,0.0,0.0,0.0
13243,Alix Tauru,st_kilda,0.0118,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.71718,254.0,0.0,0.0,0.0
13126,Jake Rogers,gold_coast,0.01088,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.72448,342.0,0.0,0.0,0.0
13088,Toby McMullin,greater_western_sydney,0.01081,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.29358,257.0,0.0,0.0,0.0
13039,Campbell Chesser,carlton,0.0108,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.39236,311.0,0.0,0.0,0.0
12691,Chayce Jones,adelaide,0.01067,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.56823,500.0,0.0,0.0,0.0
13071,Jack Buller,collingwood,0.0106,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.74686,399.0,0.0,0.0,0.0
12965,Jordan Boyd,carlton,0.01021,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.66569,503.0,0.0,0.0,0.0
13196,Archer Reid,west_coast,0.01018,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.49372,296.0,0.0,0.0,0.0
13284,Will Lewis,western_bulldogs,0.00959,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.85552,310.0,0.0,0.0,0.0
12841,Flynn Perez,hawthorn,0.00947,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.43404,360.0,0.0,0.0,0.0
13025,Josh Goater,north_melbourne,0.00929,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.30869,347.0,0.0,0.0,0.0
12813,Harry Schoenberg,west_coast,0.00861,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.93113,326.0,0.0,0.0,0.0
12820,Jeremy Sharp,fremantle,0.00855,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.04552,298.0,0.0,0.0,0.0
13269,Ewan Mackinlay,port_adelaide,0.00787,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.08128,322.0,0.0,0.0,0.0
13130,Riley Hardeman,north_melbourne,0.00776,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.33533,553.0,0.0,0.0,0.0
13203,Saad El-Hawli,essendon,0.00735,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.72786,250.0,0.0,0.0,0.0
12654,Darragh Joyce,brisbane_lions,0.00661,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.95721,255.0,0.0,0.0,0.0
12839,Matthew Owies,west_coast,0.00647,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.84304,324.0,0.0,0.0,0.0
13253,Taj Hotton,richmond,0.00621,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.60789,498.0,0.0,0.0,0.0
13020,Leek Aleer,greater_western_sydney,0.00587,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.44269,294.0,0.0,0.0,0.0
13194,Liam OConnell,st_kilda,0.00583,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.92933,547.0,0.0,0.0,0.0
13044,Elijah Hewett,west_coast,0.00565,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.33101,299.0,0.0,0.0,0.0
13318,Will Edwards,sydney,0.00561,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.8279,300.0,0.0,0.0,0.0
13206,Tobie Travaglia,st_kilda,0.00546,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.37505,547.0,0.0,0.0,0.0
13231,Zak Johnson,essendon,0.00545,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.21185,256.0,0.0,0.0,0.0
13265,Jordan Croft,western_bulldogs,0.00529,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.12179,312.0,0.0,0.0,0.0
13286,Latrelle Pickett,melbourne,0.00526,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.81561,554.0,0.0,0.0,0.0
13290,Sam Grlj,richmond,0.00472,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.11436,497.0,0.0,0.0,0.0
13151,Jack Hutchinson,west_coast,0.00447,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.40588,263.0,0.0,0.0,0.0
12852,Nik Cox,essendon,0.00419,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.55145,345.0,0.0,0.0,0.0
13142,Shadeau Brain,brisbane_lions,0.00415,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.88797,322.0,0.0,0.0,0.0
13245,Flynn Young,carlton,0.00401,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.59551,296.0,0.0,0.0,0.0
13316,Sam Cumming,richmond,0.00384,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.18475,346.0,0.0,0.0,0.0
13091,Henry Hustwaite,hawthorn,0.00382,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.45369,306.0,0.0,0.0,0.0
13291,Cooper Duff-Tytler,west_coast,0.0038,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.69974,336.0,0.0,0.0,0.0
12330,Adam Saad,carlton,0.00354,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.84997,335.0,0.0,0.0,0.0
13256,Zac Banch,north_melbourne,0.00354,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.16083,545.0,0.0,0.0,0.0
13222,Josaia Delana,greater_western_sydney,0.00303,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.00839,256.0,0.0,0.0,0.0
13116,Angus Hastie,st_kilda,0.00292,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.3648,318.0,0.0,0.0,0.0
12918,Samson Ryan,richmond,0.00261,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.50138,536.0,0.0,0.0,0.0
13133,Lachlan Sullivan,collingwood,0.00261,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.28107,255.0,0.0,0.0,0.0
12935,Maurice Rioli,richmond,0.00251,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.91674,537.0,0.0,0.0,0.0
12481,Brayden Fiorini,essendon,0.00219,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.36526,363.0,0.0,0.0,0.0
12853,Harry Jones,essendon,0.00206,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.22948,254.0,0.0,0.0,0.0
13147,Wil Parker,collingwood,0.00191,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.15968,293.0,0.0,0.0,0.0
13144,Wil Dawson,north_melbourne,0.00189,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.29792,551.0,0.0,0.0,0.0
13272,Lachlan Gulbin,gold_coast,0.00184,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.42993,323.0,0.0,0.0,0.0
12997,Judson Clarke,richmond,0.00182,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.77428,539.0,0.0,0.0,0.0
12757,Brandon Zerk-Thatcher,port_adelaide,0.00161,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.08728,508.0,0.0,0.0,0.0
12701,Bailey Scott,north_melbourne,0.0016,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.77281,346.0,0.0,0.0,0.0
12372,Darcy Moore,collingwood,0.00154,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.70419,419.0,0.0,0.0,0.0
13219,Finnbar Maley,adelaide,0.00154,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0854,510.0,0.0,0.0,0.0
12947,Josh Gibcus,richmond,0.00138,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.68918,314.0,0.0,0.0,0.0
13242,Jasper Alger,richmond,0.00121,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.37508,347.0,0.0,0.0,0.0
13102,Harvey Gallagher,western_bulldogs,0.00119,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.31783,360.0,0.0,0.0,0.0
13289,Jack Watkins,port_adelaide,0.00116,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.93263,299.0,0.0,0.0,0.0
13254,Max Heath,melbourne,0.0011,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.96691,350.0,0.0,0.0,0.0
12848,Jy Farrar,gold_coast,0.00106,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.39839,319.0,0.0,0.0,0.0
12596,Lachie Fogarty,carlton,0.00102,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.1014,316.0,0.0,0.0,0.0
13136,Harvey Johnston,west_coast,0.00093,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.82213,303.0,0.0,0.0,0.0
13058,Max Ramsden,hawthorn,0.00085,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.59641,307.0,0.0,0.0,0.0
13209,Sandy Brock,west_coast,0.00081,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.2151,321.0,0.0,0.0,0.0
12776,Laitham Vandermeer,western_bulldogs,0.00081,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.35127,306.0,0.0,0.0,0.0
12727,Mitch Hinge,adelaide,0.00076,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0949,503.0,0.0,0.0,0.0
13218,Campbell Gray,richmond,0.00075,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.27332,499.0,0.0,0.0,0.0
13171,Ashton Moir,carlton,0.00068,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.66382,297.0,0.0,0.0,0.0
13280,Toby Murray,adelaide,0.00065,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.69808,254.0,0.0,0.0,0.0
12612,Matt Guelfi,essendon,0.00061,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.64783,309.0,0.0,0.0,0.0
12987,Luke Cleary,western_bulldogs,0.00061,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.77178,307.0,0.0,0.0,0.0
12986,Mitch Knevitt,geelong,0.00036,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.37854,431.0,0.0,0.0,0.0
13201,Isaac Keeler,st_kilda,0.00035,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.82261,358.0,0.0,0.0,0.0
12732,Ryan Gardner,western_bulldogs,0.00034,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.48912,302.0,0.0,0.0,0.0
12588,Bailey Banfield,fremantle,0.00033,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.8966,577.0,0.0,0.0,0.0
12914,Brandon Walker,fremantle,0.00027,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.84408,337.0,0.0,0.0,0.0
13282,Max Kondogiannis,essendon,0.00026,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.99086,553.0,0.0,0.0,0.0
13300,Paddy Cross,melbourne,0.00026,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.71685,304.0,0.0,0.0,0.0
13338,Kye Annand,richmond,0.00021,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.24447,496.0,0.0,0.0,0.0
13211,Tom Gross,west_coast,0.00018,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.71168,357.0,0.0,0.0,0.0
12773,Max King,st_kilda,0.00018,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.96802,310.0,0.0,0.0,0.0
13056,Ollie Lord,port_adelaide,0.00016,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.57751,305.0,0.0,0.0,0.0
12811,Harry Edwards,west_coast,0.00012,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.20788,299.0,0.0,0.0,0.0
13228,Will Hayes,collingwood,1e-05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.13577,339.0,0.0,0.0,0.0
12520,Zac Fisher,north_melbourne,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.91034,296.0,0.0,0.0,0.0
13189,Harry Armstrong,richmond,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.72268,327.0,0.0,0.0,0.0
